2013 Data View: Medicare Part C Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medicare Part C Report Card Master Table ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contract Number,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"Staying Healthy: Screenings, Tests, and Vaccines",,,,,,,,,,Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,Member Experience with Health Plan,,,,,,"Member Complaints, Problems Getting Services, and Improvement in the Health Plan’s Performance",,,,Health Plan Customer Service,,,
,,,,,C01: Breast Cancer Screening,C02: Colorectal Cancer Screening,C03: Cardiovascular Care – Cholesterol Screening,C04: Diabetes Care – Cholesterol Screening,C05: Glaucoma Testing,C06: Annual Flu Vaccine,C07: Improving or Maintaining Physical Health,C08: Improving or Maintaining Mental Health,C09: Monitoring Physical Activity,C10: Adult BMI Assessment,C11: Care for Older Adults – Medication Review,C12: Care for Older Adults – Functional Status Assessment,C13: Care for Older Adults – Pain Screening,C14: Osteoporosis Management in Women who had a Fracture,C15: Diabetes Care – Eye Exam,C16: Diabetes Care – Kidney Disease Monitoring,C17: Diabetes Care – Blood Sugar Controlled,C18: Diabetes Care – Cholesterol Controlled,C19: Controlling Blood Pressure,C20: Rheumatoid Arthritis Management,C21: Improving Bladder Control,C22: Reducing the Risk of Falling,C23: Plan All-Cause Readmissions,C24: Getting Needed Care,C25: Getting Appointments and Care Quickly,C26: Customer Service,C27: Overall Rating of Health Care Quality,C28: Overall Rating of Plan,C29: Care Coordination,C30: Complaints about the Health Plan,C31: Beneficiary Access and Performance Problems,C32: Members Choosing to Leave the Plan,C33: Improvement,C34: Plan Makes Timely Decisions about Appeals,C35: Reviewing Appeals Decisions,C36: Call Center – Foreign Language Interpreter and TTY/TDD Availability,C37: Enrollment Timeliness
H2256,Local CCP,"TUFTS ASSOCIATED HMO, INC.",Tufts Health Plan Medicare Preferred,"TAHMO, Inc.",85,84,94,95,82,80,65,77,59,91,No data available,No data available,No data available,22,88,95,92,72,78,85,36,62,14,87,80,90,88,89,88,0.12,80,2,Medicare shows only a star rating for this topic,93,94,89,94
H2261,Local CCP,"BCBS  OF MASSACHUSETTS HMO BLUE, INC.",Blue Cross Blue Shield of Massachusetts,"Blue Cross and Blue Shield of Massachusetts, Inc.",84,77,93,92,78,79,65,82,49,63,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,19,81,91,84,66,66,78,32,59,13,87,78,92,86,85,88,0.07,100,7,Medicare shows only a star rating for this topic,100,85,94,94
H2312,Local CCP,HEALTH ALLIANCE PLAN OF MICHIGAN,HAP Senior Plus,Health Alliance Plan (HAP),81,78,85,88,75,75,63,78,49,80,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,21,79,94,81,61,70,84,36,61,14,89,76,87,88,88,86,0.16,100,2,Medicare shows only a star rating for this topic,86,84,79,82
H2320,Local CCP,PRIORITY HEALTH,Priority Health Medicare,Spectrum Health System,84,77,92,95,69,76,67,79,51,90,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,56,81,93,88,68,73,81,41,52,10,90,82,93,90,89,89,0.09,60,2,Medicare shows only a star rating for this topic,93,90,78,94
H2322,Local CCP,ALLIANCE HEALTH AND LIFE INSURANCE COMPANY,Alliance Medicare PPO,Health Alliance Plan (HAP),76,60,89,84,68,75,62,72,54,64,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,18,76,90,76,55,60,77,39,63,12,88,77,89,88,87,86,0.36,100,8,Medicare shows only a star rating for this topic,Not enough data available,Not enough data available,79,76
H2323,Local CCP,FIDELIS SECURECARE OF MICHIGAN,Fidelis SecureCare Of Michigan,"Fidelis SeniorCare, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,60,69,Not enough data available,Plan too small to be measured,CMS identified issues with this plan's data,CMS identified issues with this plan's data,CMS identified issues with this plan's data,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,0.00,100,21,Not enough data available,99,54,78,Not enough data available
H2354,Local CCP,HEALTHPLUS OF MICHIGAN,HealthPlus of Michigan,HealthPlus of Michigan,87,85,95,96,68,76,66,77,52,84,No data available,No data available,No data available,30,84,94,88,60,68,84,40,54,10,89,78,92,89,90,86,0.14,100,1,Medicare shows only a star rating for this topic,Not enough data available,Not enough data available,85,91
H2406,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",36,30,Not enough data available,76,85,Plan too small to be measured,Not enough data available,Not enough data available,34,89,88,98,99,Not enough data available,89,84,82,60,Not enough data available,Not enough data available,Not enough data available,78,9,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,0.06,12,5,Medicare shows only a star rating for this topic,Not enough data available,Not enough data available,97,Not enough data available
H2411,Local CCP,FALLON COMMUNITY HEALTH PLAN,Fallon Senior Plan,Fallon Community Health Plan,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,80,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available
H2416,Local CCP,PRIMEWEST HEALTH SYSTEM,PrimeWest Health,PrimeWest Central County-Based Purchasing Initiati,59,58,76,79,74,72,Not enough data available,Not enough data available,44,61,83,81,79,31,76,84,64,38,64,Not enough data available,40,80,14,90,83,90,88,90,88,0.00,100,2,Medicare shows only a star rating for this topic,Not enough data available,Not enough data available,92,Not enough data available
H2417,Local CCP,ITASCA MEDICAL CARE,Itasca Medical Care/IMCare Classic,Itasca County Health & Human Services,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,44,Plan too small to be measured,97,95,98,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,34,81,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,100,Not enough data available,Not enough data available,Not enough data available,Not enough data available,80,Not enough data available
H2419,Local CCP,SOUTH COUNTRY HEALTH ALLIANCE,South Country Health Alliance,South Country Health Alliance,68,56,90,88,72,74,Not enough data available,Not enough data available,39,73,88,63,75,9,73,88,74,62,74,Not enough data available,38,83,13,89,84,90,88,89,91,0.00,100,2,Medicare shows only a star rating for this topic,Not enough data available,Not enough data available,27,Not enough data available
H2422,Local CCP,"HEALTHPARTNERS, INC.",HealthPartners,"HealthPartners, Inc.",67,57,87,87,79,85,Not enough data available,Not enough data available,53,93,98,96,86,11,78,91,84,66,79,62,40,86,10,88,79,89,88,89,87,0.00,100,3,Medicare shows only a star rating for this topic,Not enough data available,Not enough data available,95,Not enough data available
H2425,Local CCP,BLUE PLUS,Blue Plus,Blue Cross and Blue Shield of Minnesota,54,55,81,83,72,72,Not enough data available,Not enough data available,45,78,74,78,36,9,76,89,73,56,76,67,39,88,14,90,82,86,89,90,89,0.00,100,2,Medicare shows only a star rating for this topic,96,73,78,Not enough data available
H2450,1876 Cost,MEDICA INSURANCE COMPANY,Medica Insurance Company,Medica Holding Company,78,73,90,90,79,74,63,79,46,86,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,18,70,89,88,68,78,89,36,54,No data available,89,81,93,88,90,90,0.08,80,2,Medicare shows only a star rating for this topic,96,91,Not enough data available,85
H2456,Local CCP,UCARE MINNESOTA,UCare,UCare Minnesota,53,49,84,86,74,71,Not enough data available,Not enough data available,48,77,81,94,53,9,75,89,78,54,68,57,42,80,14,87,81,87,89,90,92,0.07,100,4,Medicare shows only a star rating for this topic,Not enough data available,Not enough data available,87,Not enough data available
H2457,Local CCP,METROPOLITAN HEALTH PLAN,Metropolitan Health Plan MSHO,Metropolitan Health Plan,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,46,Plan too small to be measured,93,61,71,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,81,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,100,Not enough data available,Not enough data available,Not enough data available,Not enough data available,87,Not enough data available
H2458,Local CCP,MEDICA HEALTH PLANS,Medica Health Plans,Medica Holding Company,58,53,87,84,77,74,Not enough data available,Not enough data available,47,87,93,93,81,13,75,90,88,59,74,58,39,78,15,84,82,88,87,88,87,0.02,100,2,Medicare shows only a star rating for this topic,Not enough data available,Not enough data available,75,Not enough data available
H2459,Local CCP,UCARE MINNESOTA,UCare,UCare Minnesota,77,69,91,92,78,75,65,77,49,83,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,17,75,92,84,67,75,84,37,54,13,86,82,93,88,88,87,0.12,100,4,Medicare shows only a star rating for this topic,94,87,89,93
H2461,1876 Cost,BLUE CROSS AND BLUE SHIELD OF MINNESOTA,Blue Cross and Blue Shield of Minnesota,Blue Cross and Blue Shield of Minnesota,80,70,92,91,80,77,68,81,48,81,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,15,75,92,77,57,70,89,38,57,No data available,87,79,92,87,89,87,0.06,100,3,Medicare shows only a star rating for this topic,98,72,Not enough data available,Not enough data available
H2462,1876 Cost,"GROUP HEALTH PLAN, INC.",HealthPartners,"HealthPartners, Inc.",85,81,94,95,84,86,67,78,52,94,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,14,84,93,92,79,83,92,37,59,No data available,88,83,95,90,91,89,0.06,100,2,Medicare shows only a star rating for this topic,98,86,Not enough data available,94
H2486,Local CCP,"HUMANA MEDICAL PLAN OF UTAH, INC.","Humana Medical Plan of Utah, Inc.",Humana Inc.,59,57,83,81,49,72,Plan too small to be measured,Plan too small to be measured,53,69,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,48,89,70,44,65,71,38,50,10,87,78,84,87,87,87,0.32,67,7,Medicare shows only a star rating for this topic,100,Not enough data available,98,94
H2491,Local CCP,"WELLCARE HEALTH INSURANCE OF ARIZONA, INC.",'Ohana Health Plan,"WellCare Health Plans, Inc.",69,57,Not enough data available,92,70,74,Plan too new to be measured,Plan too new to be measured,60,74,44,25,42,Not enough data available,71,91,53,42,56,Not enough data available,Not enough data available,74,8,82,72,85,85,87,81,0.23,60,7,Not enough data available,Not enough data available,Not enough data available,84,94
H2542,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,68,59,88,87,71,65,Plan too new to be measured,Plan too new to be measured,48,74,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,17,59,90,70,53,60,60,33,48,15,85,74,86,86,86,83,0.52,67,19,Medicare shows only a star rating for this topic,98,85,98,95
H2593,Local CCP,"CAREMORE HEALTH PLAN OF ARIZONA, INC.","CareMore Health Plan of Arizona, Inc.","WellPoint, Inc.",78,69,89,87,68,67,Plan too new to be measured,Plan too new to be measured,54,85,89,90,93,47,59,95,79,53,74,78,32,59,10,78,71,88,83,86,80,0.71,80,11,Medicare shows only a star rating for this topic,83,80,96,93
H2610,Local CCP,"ESSENCE HEALTHCARE, INC.",Essence Healthcare,Essence Group Holdings Corporation,78,70,92,93,75,77,67,76,53,86,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,31,75,91,89,60,69,72,41,56,11,88,79,93,89,90,89,0.08,100,4,Medicare shows only a star rating for this topic,66,84,92,96
H2611,Local CCP,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,Coventry Health Care,Coventry Health Care Inc.,67,60,89,86,68,68,65,78,48,76,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,16,65,89,80,54,66,85,33,54,13,86,75,86,87,83,88,0.80,20,28,Medicare shows only a star rating for this topic,88,77,89,77
H2643,Local CCP,L. A. CARE HEALTH PLAN,L.A. Care Health Plan Medicare Advantage,Local Initiative Health Authority for LA County,43,49,Not enough data available,80,56,66,Plan too small to be measured,Plan too small to be measured,61,56,56,28,3,Not enough data available,57,92,69,47,54,Not enough data available,Not enough data available,68,15,76,69,84,81,84,83,0.12,100,22,Medicare shows only a star rating for this topic,Not enough data available,Not enough data available,42,Not enough data available
H2649,Local CCP,"HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.",Humana Inc.,66,63,87,89,69,72,66,79,49,67,No data available,No data available,No data available,21,69,92,83,59,65,74,32,53,13,87,79,87,87,87,88,0.28,47,5,Medicare shows only a star rating for this topic,99,94,98,97
H2654,Local CCP,"UNITEDHEALTHCARE OF THE MIDWEST, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",62,57,88,88,49,74,68,77,44,67,59,26,28,19,55,91,77,56,65,75,33,53,11,86,76,89,86,84,87,0.31,12,11,Medicare shows only a star rating for this topic,75,82,95,96
H2663,Local CCP,"COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care of Missouri, Inc.",Coventry Health Care Inc.,75,71,86,87,75,75,65,81,50,68,No data available,No data available,No data available,26,74,94,84,63,71,81,37,59,13,86,78,90,87,85,86,0.27,40,7,Medicare shows only a star rating for this topic,89,81,89,96
H2667,Local CCP,"COVENTRY HEALTH CARE OF MISSOURI, INC",Coventry Health Care,Coventry Health Care Inc.,74,77,89,88,73,73,67,77,46,88,No data available,No data available,No data available,20,74,91,84,61,67,85,29,55,14,87,79,86,89,86,88,0.66,60,9,Medicare shows only a star rating for this topic,92,76,89,81
H2672,Local CCP,"COVENTRY HEALTH CARE OF KANSAS, INC.",COVENTRY HEALTH CARE,Coventry Health Care Inc.,64,71,91,89,71,72,66,76,47,69,No data available,No data available,No data available,21,71,90,84,63,69,80,35,57,14,88,78,88,87,86,87,0.29,40,9,Medicare shows only a star rating for this topic,100,Not enough data available,89,97
H2676,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H2701,Local CCP,NEW WEST HEALTH SERVICES,New West Health Services,New West Health Services,73,56,85,80,70,70,63,80,46,43,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,23,60,87,67,40,45,82,36,48,11,86,78,92,87,85,87,0.12,80,4,Medicare shows only a star rating for this topic,86,68,82,88
H2773,Local CCP,"QUALITY HEALTH PLANS OF NEW YORK, INC.",QUALITY HEALTH PLANS,"QHP Financial Group, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,100,Not enough data available,Not enough data available,Not enough data available,Not enough data available,47,Not enough data available
H2775,Local CCP,AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY,Universal American Corp.,Universal American Corp.,70,55,90,85,64,74,Plan too new to be measured,Plan too new to be measured,43,53,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,19,61,85,53,42,45,79,33,62,13,86,77,86,86,83,86,0.30,100,19,Medicare shows only a star rating for this topic,81,56,92,97
H2792,MSA,"GEISINGER QUALITY OPTIONS, INC.",Geisinger Gold,Geisinger Health System,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H2802,Local CCP,"UNITEDHEALTHCARE OF THE MIDLANDS, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",52,61,88,86,70,81,65,78,35,64,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,16,69,87,76,49,63,Not enough data available,32,54,13,89,79,92,88,86,87,0.18,0,4,Medicare shows only a star rating for this topic,67,Not enough data available,94,93
H2803,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",57,54,85,81,63,76,62,77,45,58,75,51,50,15,58,90,69,51,63,87,36,52,12,88,79,86,86,83,85,0.31,0,12,Medicare shows only a star rating for this topic,67,96,95,95
H2810,Local CCP,GROUP HEALTH OPTIONS,"Group Health Options, Inc.",Group Health Cooperative,74,47,88,85,72,67,Plan too new to be measured,Plan too new to be measured,50,54,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,56,86,67,38,53,84,30,48,11,85,80,90,84,83,84,0.27,80,10,Not enough data available,82,Not enough data available,86,96
H2816,PFFS,AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY,Universal American Corp.,Universal American Corp.,65,51,83,86,61,73,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,47,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,16,64,76,50,36,40,75,Plan too new to be measured,Plan too new to be measured,14,88,78,87,87,85,85,0.19,100,16,Not enough data available,86,74,92,97
H2836,Local CCP,"ANTHEM HEALTH PLANS, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,1.21,Not enough data available,Plan too new to be measured,Not enough data available,Not enough data available,Plan too new to be measured,63,94
H2905,Local CCP,"SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Sierra Health and Life Insurance Company, Inc.","UnitedHealth Group, Inc.",65,51,70,73,62,61,Plan too small to be measured,Plan too small to be measured,44,51,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,53,81,68,38,47,Not enough data available,31,45,8,86,78,86,86,82,86,0.48,12,8,Medicare shows only a star rating for this topic,Not enough data available,Not enough data available,98,92
H2906,Local CCP,HOMETOWN HEALTH PLAN,Senior Care Plus,Renown Health,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,0.15,80,Not enough data available,Not enough data available,Not enough data available,Not enough data available,97,92
H2911,Local CCP,"ARCADIAN HEALTH PLAN OF LOUISIANA, INC.",Arcadian Community Care,Humana Inc.,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H2926,Local CCP,PRIMEWEST HEALTH SYSTEM,PrimeWest Health,PrimeWest Central County-Based Purchasing Initiati,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,100,Not enough data available,Not enough data available,Not enough data available,Not enough data available,84,Not enough data available
H2931,Local CCP,"HEALTH PLAN OF NEVADA, INC.","Health Plan of Nevada, Inc.","UnitedHealth Group, Inc.",66,62,88,90,66,65,64,72,39,81,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,23,67,93,84,62,67,74,27,56,13,78,71,86,82,83,81,0.15,12,11,Medicare shows only a star rating for this topic,97,94,98,98
H2944,PFFS,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,63,52,83,84,61,66,Plan too new to be measured,Plan too new to be measured,44,59,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,17,55,87,58,44,58,77,26,51,13,89,76,88,87,86,87,0.40,47,11,Medicare shows only a star rating for this topic,98,89,98,96
H2949,Local CCP,"HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.",Humana Inc.,70,65,91,96,64,66,65,76,42,83,86,85,56,22,68,94,90,64,65,61,32,51,9,84,75,84,85,86,83,0.39,67,6,Medicare shows only a star rating for this topic,97,88,98,97
H2960,Local CCP,HOMETOWN HEALTH PLAN,Senior Care Plus,Renown Health,74,55,92,91,63,75,68,78,44,78,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,22,68,92,85,61,67,77,35,52,12,87,80,94,88,91,85,0.22,80,4,Medicare shows only a star rating for this topic,100,70,97,93
H2962,Local CCP,"ULTIMATE HEALTH PLANS, INC.",Ultimate Health Plans,"ULTIMATE HEALTH PLAN, INC.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H2997,Local CCP,"ROCKY MOUNTAIN HOSPITAL AND MEDICAL SERVICES, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",60,49,70,89,54,74,Plan too small to be measured,Plan too small to be measured,52,74,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,73,89,73,58,65,73,39,50,11,85,78,85,87,84,86,0.36,47,2,Not enough data available,92,86,61,92
H3028,Local CCP,"HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.",Humana Inc.,61,51,89,86,57,66,Plan too new to be measured,Plan too new to be measured,55,71,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,57,90,72,52,61,Not enough data available,34,54,12,72,68,77,81,83,81,0.50,67,10,Medicare shows only a star rating for this topic,95,Not enough data available,98,98
H3107,Local CCP,"OXFORD HEALTH PLANS (NJ), INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",57,47,89,90,58,65,64,76,47,31,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,14,55,85,70,47,54,71,28,60,13,81,67,86,83,81,82,0.62,12,9,Medicare shows only a star rating for this topic,86,75,94,97
H3113,Local CCP,"OXFORD HEALTH PLANS (NJ), INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,No data available,Plan too small to be measured,70,97,98,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,12,Not enough data available,Not enough data available,Not enough data available,Not enough data available,97,Not enough data available
H3132,Local CCP,"AIDS HEALTHCARE FOUNDATION MCO OF FLORIDA, INC.",Positive Healthcare Partners,AIDS Healthcare Foundation,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,Plan too small to be measured,90,76,71,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,100,Not enough data available,Not enough data available,Not enough data available,Not enough data available,75,Not enough data available
